SampID,Batch,Organism,Compound,Area,min.area.flag,blk.flag,smp.remove
211221_Smp_MED4_D,Cyano,MED4,Trehalose,866652,NA,NA,NA
211221_Smp_MED4_E,Cyano,MED4,Trehalose,128350,NA,NA,NA
211221_Smp_MED4_F,Cyano,MED4,Trehalose,357877,NA,NA,NA
211221_Smp_Nat_A,Cyano,NATL2A,Trehalose,0,Flag,Flag,Smp_Remove
211221_Smp_Nat_B,Cyano,NATL2A,Trehalose,0,Flag,Flag,Smp_Remove
211221_Smp_Nat_C,Cyano,NATL2A,Trehalose,0,Flag,Flag,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,(3-Carboxypropyl)trimethylammonium,30413364,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,(3-Carboxypropyl)trimethylammonium,26791050,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,(3-Carboxypropyl)trimethylammonium,29787342,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,(3-Carboxypropyl)trimethylammonium,16228181,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,(3-Carboxypropyl)trimethylammonium,18132832,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,(3-Carboxypropyl)trimethylammonium,15349028,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,(3-Carboxypropyl)trimethylammonium,8715383,NA,NA,NA
211215_Smp_Np_C,Diatom,Np,(3-Carboxypropyl)trimethylammonium,4104745,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,(3-Carboxypropyl)trimethylammonium,7018799,NA,NA,NA
211215_Smp_Pc55x_A,Diatom,Pc55x,(3-Carboxypropyl)trimethylammonium,2735708928,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,(3-Carboxypropyl)trimethylammonium,3561054976,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,(3-Carboxypropyl)trimethylammonium,2282535424,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,(3-Carboxypropyl)trimethylammonium,177456912,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,(3-Carboxypropyl)trimethylammonium,152716128,NA,NA,NA
211215_Smp_To_A,Diatom,To,(3-Carboxypropyl)trimethylammonium,62179672,NA,NA,NA
211215_Smp_To_B,Diatom,To,(3-Carboxypropyl)trimethylammonium,62427968,NA,NA,NA
211215_Smp_To_C,Diatom,To,(3-Carboxypropyl)trimethylammonium,31946802,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,(3-Carboxypropyl)trimethylammonium,40998584,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,(3-Carboxypropyl)trimethylammonium,32821454,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,(3-Carboxypropyl)trimethylammonium,37519692,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,2-O-alpha-D-Glucosylglycerol,3934799,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,2-O-alpha-D-Glucosylglycerol,2528251,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,2-O-alpha-D-Glucosylglycerol,3460948,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,2-O-alpha-D-Glucosylglycerol,440854,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,2-O-alpha-D-Glucosylglycerol,486236,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,2-O-alpha-D-Glucosylglycerol,910886,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,2-O-alpha-D-Glucosylglycerol,8525763,NA,NA,NA
211215_Smp_Np_C,Diatom,Np,2-O-alpha-D-Glucosylglycerol,6438840,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,2-O-alpha-D-Glucosylglycerol,8947292,NA,NA,NA
211215_Smp_Pc55x_A,Diatom,Pc55x,2-O-alpha-D-Glucosylglycerol,26957204,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,2-O-alpha-D-Glucosylglycerol,19839326,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,2-O-alpha-D-Glucosylglycerol,11205056,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,2-O-alpha-D-Glucosylglycerol,5213860,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,2-O-alpha-D-Glucosylglycerol,28256026,NA,NA,NA
211215_Smp_To_A,Diatom,To,2-O-alpha-D-Glucosylglycerol,718474,NA,NA,NA
211215_Smp_To_B,Diatom,To,2-O-alpha-D-Glucosylglycerol,1091776,NA,NA,NA
211215_Smp_To_C,Diatom,To,2-O-alpha-D-Glucosylglycerol,0,Flag,Flag,Smp_Remove
211215_Smp_Tp_A,Diatom,Tp,2-O-alpha-D-Glucosylglycerol,1510875,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,2-O-alpha-D-Glucosylglycerol,0,Flag,NA,Smp_Remove
211215_Smp_Tp_F,Diatom,Tp,2-O-alpha-D-Glucosylglycerol,0,Flag,NA,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,5-Hydroxyectoine,2647.5,Flag,Flag,Smp_Remove
211215_Smp_Cy_B,Diatom,Cy,5-Hydroxyectoine,2647.5,Flag,Flag,Smp_Remove
211215_Smp_Cy_C,Diatom,Cy,5-Hydroxyectoine,2647.5,Flag,Flag,Smp_Remove
211215_Smp_Fc_A,Diatom,Fc,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Fc_B,Diatom,Fc,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Np_A,Diatom,Np,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Np_F,Diatom,Np,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_B,Diatom,Pc55x,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_C,Diatom,Pc55x,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Pt_C,Diatom,Pt,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Pt_F,Diatom,Pt,5-Hydroxyectoine,0,Flag,NA,Smp_Remove
211215_Smp_To_A,Diatom,To,5-Hydroxyectoine,2827,Flag,Flag,Smp_Remove
211215_Smp_To_B,Diatom,To,5-Hydroxyectoine,2827,Flag,NA,Smp_Remove
211215_Smp_To_C,Diatom,To,5-Hydroxyectoine,2827,Flag,Flag,Smp_Remove
211215_Smp_Tp_A,Diatom,Tp,5-Hydroxyectoine,0,Flag,NA,Smp_Remove
211215_Smp_Tp_E,Diatom,Tp,5-Hydroxyectoine,0,Flag,NA,Smp_Remove
211215_Smp_Tp_F,Diatom,Tp,5-Hydroxyectoine,0,Flag,Flag,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,Arsenobetaine,9727,Flag,Flag,Smp_Remove
211215_Smp_Cy_B,Diatom,Cy,Arsenobetaine,9727,Flag,Flag,Smp_Remove
211215_Smp_Cy_C,Diatom,Cy,Arsenobetaine,9727,Flag,Flag,Smp_Remove
211215_Smp_Fc_A,Diatom,Fc,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Fc_B,Diatom,Fc,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,Arsenobetaine,0,Flag,NA,Smp_Remove
211215_Smp_Np_A,Diatom,Np,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Np_F,Diatom,Np,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_B,Diatom,Pc55x,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_C,Diatom,Pc55x,Arsenobetaine,0,Flag,NA,Smp_Remove
211215_Smp_Pt_C,Diatom,Pt,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Pt_F,Diatom,Pt,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_To_A,Diatom,To,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_To_B,Diatom,To,Arsenobetaine,0,Flag,NA,Smp_Remove
211215_Smp_To_C,Diatom,To,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Tp_A,Diatom,Tp,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Tp_E,Diatom,Tp,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Tp_F,Diatom,Tp,Arsenobetaine,0,Flag,Flag,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,beta-Alanine,8168675,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,beta-Alanine,9144604,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,beta-Alanine,12627450,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,beta-Alanine,553114,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,beta-Alanine,165332,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,beta-Alanine,578216,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,beta-Alanine,2714835,NA,NA,NA
211215_Smp_Np_C,Diatom,Np,beta-Alanine,3479591,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,beta-Alanine,3278146,NA,NA,NA
211215_Smp_Pc55x_A,Diatom,Pc55x,beta-Alanine,12443302,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,beta-Alanine,8705577,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,beta-Alanine,5491875,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,beta-Alanine,31900068,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,beta-Alanine,40797548,NA,NA,NA
211215_Smp_To_A,Diatom,To,beta-Alanine,6376541,NA,NA,NA
211215_Smp_To_B,Diatom,To,beta-Alanine,2109676,NA,NA,NA
211215_Smp_To_C,Diatom,To,beta-Alanine,2195145,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,beta-Alanine,4290836,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,beta-Alanine,1515907,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,beta-Alanine,725965,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,beta-Alaninebetaine,11764466,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,beta-Alaninebetaine,9971075,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,beta-Alaninebetaine,11936727,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,beta-Alaninebetaine,60329,Flag,Flag,Smp_Remove
211215_Smp_Fc_B,Diatom,Fc,beta-Alaninebetaine,60329,Flag,Flag,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,beta-Alaninebetaine,60329,Flag,Flag,Smp_Remove
211215_Smp_Np_A,Diatom,Np,beta-Alaninebetaine,30029.5,NA,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,beta-Alaninebetaine,579302,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,beta-Alaninebetaine,30029.5,NA,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,beta-Alaninebetaine,290905,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,beta-Alaninebetaine,119132,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,beta-Alaninebetaine,180605,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,beta-Alaninebetaine,625918,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,beta-Alaninebetaine,30029.5,NA,Flag,Smp_Remove
211215_Smp_To_A,Diatom,To,beta-Alaninebetaine,100901,NA,NA,NA
211215_Smp_To_B,Diatom,To,beta-Alaninebetaine,10423.5,Flag,Flag,Smp_Remove
211215_Smp_To_C,Diatom,To,beta-Alaninebetaine,129612,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,beta-Alaninebetaine,7823571,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,beta-Alaninebetaine,4520384,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,beta-Alaninebetaine,5263190,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,beta-Glutamic acid,12794182,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,beta-Glutamic acid,5720966,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,beta-Glutamic acid,21080190,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,beta-Glutamic acid,2870522,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,beta-Glutamic acid,2211309,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,beta-Glutamic acid,2765594,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,beta-Glutamic acid,0,Flag,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,beta-Glutamic acid,0,Flag,NA,Smp_Remove
211215_Smp_Np_F,Diatom,Np,beta-Glutamic acid,0,Flag,NA,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,beta-Glutamic acid,3060,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_B,Diatom,Pc55x,beta-Glutamic acid,3060,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_C,Diatom,Pc55x,beta-Glutamic acid,3060,Flag,Flag,Smp_Remove
211215_Smp_Pt_C,Diatom,Pt,beta-Glutamic acid,222842352,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,beta-Glutamic acid,367751712,NA,NA,NA
211215_Smp_To_A,Diatom,To,beta-Glutamic acid,0,Flag,Flag,Smp_Remove
211215_Smp_To_B,Diatom,To,beta-Glutamic acid,0,Flag,NA,Smp_Remove
211215_Smp_To_C,Diatom,To,beta-Glutamic acid,464366,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,beta-Glutamic acid,2697835,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,beta-Glutamic acid,301635,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,beta-Glutamic acid,0,Flag,NA,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,Betonicine,7824,Flag,NA,Smp_Remove
211215_Smp_Cy_B,Diatom,Cy,Betonicine,7824,Flag,Flag,Smp_Remove
211215_Smp_Cy_C,Diatom,Cy,Betonicine,7824,Flag,Flag,Smp_Remove
211215_Smp_Fc_A,Diatom,Fc,Betonicine,0,Flag,Flag,Smp_Remove
211215_Smp_Fc_B,Diatom,Fc,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,Betonicine,0,Flag,Flag,Smp_Remove
211215_Smp_Np_A,Diatom,Np,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Np_C,Diatom,Np,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Np_F,Diatom,Np,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,Betonicine,4578309,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,Betonicine,5329917,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,Betonicine,3465305,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,Betonicine,28086876,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,Betonicine,25237876,NA,NA,NA
211215_Smp_To_A,Diatom,To,Betonicine,123071,NA,NA,NA
211215_Smp_To_B,Diatom,To,Betonicine,407445,NA,NA,NA
211215_Smp_To_C,Diatom,To,Betonicine,400618,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Tp_E,Diatom,Tp,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Tp_F,Diatom,Tp,Betonicine,0,Flag,NA,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,Carnitine,375942144,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,Carnitine,145498624,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,Carnitine,352524704,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,Carnitine,46265556,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,Carnitine,50648644,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,Carnitine,9457932,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,Carnitine,216091904,NA,NA,NA
211215_Smp_Np_C,Diatom,Np,Carnitine,206978464,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,Carnitine,169787664,NA,NA,NA
211215_Smp_Pc55x_A,Diatom,Pc55x,Carnitine,682730624,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,Carnitine,874368704,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,Carnitine,590539520,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,Carnitine,572746752,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,Carnitine,501194944,NA,NA,NA
211215_Smp_To_A,Diatom,To,Carnitine,1062622080,NA,NA,NA
211215_Smp_To_B,Diatom,To,Carnitine,984018560,NA,NA,NA
211215_Smp_To_C,Diatom,To,Carnitine,549344192,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,Carnitine,626718016,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,Carnitine,408991552,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,Carnitine,440845568,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,Dimethylsulfonioacetate,43475612,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,Dimethylsulfonioacetate,36717196,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,Dimethylsulfonioacetate,51551808,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,Dimethylsulfonioacetate,0,Flag,NA,Smp_Remove
211215_Smp_Fc_B,Diatom,Fc,Dimethylsulfonioacetate,0,Flag,NA,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,Dimethylsulfonioacetate,0,Flag,NA,Smp_Remove
211215_Smp_Np_A,Diatom,Np,Dimethylsulfonioacetate,0,Flag,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,Dimethylsulfonioacetate,0,Flag,Flag,Smp_Remove
211215_Smp_Np_F,Diatom,Np,Dimethylsulfonioacetate,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,Dimethylsulfonioacetate,697698,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,Dimethylsulfonioacetate,862136,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,Dimethylsulfonioacetate,345736,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,Dimethylsulfonioacetate,0,Flag,NA,Smp_Remove
211215_Smp_Pt_F,Diatom,Pt,Dimethylsulfonioacetate,0,Flag,NA,Smp_Remove
211215_Smp_To_A,Diatom,To,Dimethylsulfonioacetate,100055,NA,NA,NA
211215_Smp_To_B,Diatom,To,Dimethylsulfonioacetate,794618,NA,NA,NA
211215_Smp_To_C,Diatom,To,Dimethylsulfonioacetate,714535,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,Dimethylsulfonioacetate,769775,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,Dimethylsulfonioacetate,504273,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,Dimethylsulfonioacetate,555352,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,Dimethylsulfoniopropionate,50977869824,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,Dimethylsulfoniopropionate,43698958336,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,Dimethylsulfoniopropionate,50909278208,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,Dimethylsulfoniopropionate,15987819520,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,Dimethylsulfoniopropionate,16926451712,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,Dimethylsulfoniopropionate,14714609664,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,Dimethylsulfoniopropionate,1264736,NA,NA,NA
211215_Smp_Np_C,Diatom,Np,Dimethylsulfoniopropionate,151984,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,Dimethylsulfoniopropionate,24153.5,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,Dimethylsulfoniopropionate,726709952,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,Dimethylsulfoniopropionate,809906432,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,Dimethylsulfoniopropionate,543829952,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,Dimethylsulfoniopropionate,16185366528,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,Dimethylsulfoniopropionate,11604172800,NA,NA,NA
211215_Smp_To_A,Diatom,To,Dimethylsulfoniopropionate,993385792,NA,NA,NA
211215_Smp_To_B,Diatom,To,Dimethylsulfoniopropionate,1053760448,NA,NA,NA
211215_Smp_To_C,Diatom,To,Dimethylsulfoniopropionate,856118592,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,Dimethylsulfoniopropionate,4085111552,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,Dimethylsulfoniopropionate,2338236160,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,Dimethylsulfoniopropionate,2778877696,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,Ectoine,9212885,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,Ectoine,6038817,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,Ectoine,11502267,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,Ectoine,135851,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,Ectoine,0,Flag,NA,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,Ectoine,0,Flag,NA,Smp_Remove
211215_Smp_Np_A,Diatom,Np,Ectoine,415563,NA,NA,NA
211215_Smp_Np_C,Diatom,Np,Ectoine,1333618,NA,NA,NA
211215_Smp_Np_F,Diatom,Np,Ectoine,1574772,NA,NA,NA
211215_Smp_Pc55x_A,Diatom,Pc55x,Ectoine,5534,Flag,NA,Smp_Remove
211215_Smp_Pc55x_B,Diatom,Pc55x,Ectoine,5534,Flag,NA,Smp_Remove
211215_Smp_Pc55x_C,Diatom,Pc55x,Ectoine,5534,Flag,NA,Smp_Remove
211215_Smp_Pt_C,Diatom,Pt,Ectoine,4854148,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,Ectoine,4866149,NA,NA,NA
211215_Smp_To_A,Diatom,To,Ectoine,8205028,NA,NA,NA
211215_Smp_To_B,Diatom,To,Ectoine,5907741,NA,NA,NA
211215_Smp_To_C,Diatom,To,Ectoine,227707,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,Ectoine,304257,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,Ectoine,383729,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,Ectoine,186128,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,Glycine betaine,54456856576,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,Glycine betaine,45915512832,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,Glycine betaine,53194207232,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,Glycine betaine,19285016576,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,Glycine betaine,20149667840,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,Glycine betaine,17895311360,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,Glycine betaine,30304968,NA,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,Glycine betaine,30304968,NA,Flag,Smp_Remove
211215_Smp_Np_F,Diatom,Np,Glycine betaine,30304968,NA,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,Glycine betaine,8050200576,NA,NA,NA
211215_Smp_Pc55x_B,Diatom,Pc55x,Glycine betaine,9645495296,NA,NA,NA
211215_Smp_Pc55x_C,Diatom,Pc55x,Glycine betaine,6130478592,NA,NA,NA
211215_Smp_Pt_C,Diatom,Pt,Glycine betaine,75324473344,NA,NA,NA
211215_Smp_Pt_F,Diatom,Pt,Glycine betaine,67542069248,NA,NA,NA
211215_Smp_To_A,Diatom,To,Glycine betaine,16890181632,NA,NA,NA
211215_Smp_To_B,Diatom,To,Glycine betaine,17222750208,NA,NA,NA
211215_Smp_To_C,Diatom,To,Glycine betaine,16387003392,NA,NA,NA
211215_Smp_Tp_A,Diatom,Tp,Glycine betaine,45504282624,NA,NA,NA
211215_Smp_Tp_E,Diatom,Tp,Glycine betaine,36474576896,NA,NA,NA
211215_Smp_Tp_F,Diatom,Tp,Glycine betaine,38890016768,NA,NA,NA
211215_Smp_Cy_A,Diatom,Cy,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Cy_B,Diatom,Cy,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Cy_C,Diatom,Cy,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Fc_A,Diatom,Fc,Gonyol,3099,Flag,Flag,Smp_Remove
211215_Smp_Fc_B,Diatom,Fc,Gonyol,3099,Flag,Flag,Smp_Remove
211215_Smp_Fc_C,Diatom,Fc,Gonyol,3099,Flag,Flag,Smp_Remove
211215_Smp_Np_A,Diatom,Np,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Np_C,Diatom,Np,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Np_F,Diatom,Np,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_A,Diatom,Pc55x,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_B,Diatom,Pc55x,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Pc55x_C,Diatom,Pc55x,Gonyol,0,Flag,NA,Smp_Remove
211215_Smp_Pt_C,Diatom,Pt,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Pt_F,Diatom,Pt,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_To_A,Diatom,To,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_To_B,Diatom,To,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_To_C,Diatom,To,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Tp_A,Diatom,Tp,Gonyol,0,Flag,NA,Smp_Remove
211215_Smp_Tp_E,Diatom,Tp,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Tp_F,Diatom,Tp,Gonyol,0,Flag,Flag,Smp_Remove
211215_Smp_Cy_A,Diatom,Cy,Homarine,29067038720,NA,NA,NA
211215_Smp_Cy_B,Diatom,Cy,Homarine,24947228672,NA,NA,NA
211215_Smp_Cy_C,Diatom,Cy,Homarine,28143636480,NA,NA,NA
211215_Smp_Fc_A,Diatom,Fc,Homarine,14911909888,NA,NA,NA
211215_Smp_Fc_B,Diatom,Fc,Homarine,16373026816,NA,NA,NA
211215_Smp_Fc_C,Diatom,Fc,Homarine,14532635648,NA,NA,NA
211215_Smp_Np_A,Diatom,Np,Homarine,13888,Flag,NA,Smp_Remove
211215_Smp_Np_C,Diatom,Np,Homarine,13888,Flag,Flag,Smp_Remove
