SampID,MF,Area,Batch
211215_Smp_Fc_A,"Isethionic acid, 13C2",12048035,Diatom
211215_Smp_Fc_B,"Isethionic acid, 13C2",14566565,Diatom
211215_Smp_Fc_C,"Isethionic acid, 13C2",8353706,Diatom
211215_Smp_Np_A,"Isethionic acid, 13C2",109359720,Diatom
211215_Smp_Np_C,"Isethionic acid, 13C2",76397672,Diatom
211215_Smp_Np_F,"Isethionic acid, 13C2",35407640,Diatom
211215_Smp_Pc55x_A,"Isethionic acid, 13C2",9803754,Diatom
211215_Smp_Pc55x_B,"Isethionic acid, 13C2",8599954,Diatom
211215_Smp_Pc55x_C,"Isethionic acid, 13C2",10850814,Diatom
211215_Smp_Pt_C,"Isethionic acid, 13C2",24247770,Diatom
211215_Smp_Pt_F,"Isethionic acid, 13C2",86373832,Diatom
211215_Smp_To_A,"Isethionic acid, 13C2",55956008,Diatom
211215_Smp_To_B,"Isethionic acid, 13C2",59038332,Diatom
211215_Smp_To_C,"Isethionic acid, 13C2",59284604,Diatom
211215_Smp_Tp_A,"Isethionic acid, 13C2",86902312,Diatom
211215_Smp_Tp_E,"Isethionic acid, 13C2",97971640,Diatom
211215_Smp_Tp_F,"Isethionic acid, 13C2",102654872,Diatom
211215_Poo_TruePooDiatoms_Full1,"Taurine, 2H4",5779683,Diatom
211215_Poo_TruePooDiatoms_Full2,"Taurine, 2H4",5089748,Diatom
211215_Poo_TruePooDiatoms_Full3,"Taurine, 2H4",5308018,Diatom
211215_Poo_TruePooDiatoms_Half1,"Taurine, 2H4",3501073,Diatom
211215_Poo_TruePooDiatoms_Half2,"Taurine, 2H4",2838416,Diatom
211215_Poo_TruePooDiatoms_Half3,"Taurine, 2H4",2915538,Diatom
211215_Blk_MediaBlk_A,"Taurine, 2H4",5319527,Diatom
211215_Blk_MediaBlk_B,"Taurine, 2H4",3929998,Diatom
211215_Blk_MediaBlk_Fc,"Taurine, 2H4",6327019,Diatom
211215_Blk_MediaBlk_Pc55x,"Taurine, 2H4",4987141,Diatom
211215_Blk_MediaBlk_Z,"Taurine, 2H4",0,Diatom
211215_Smp_Cy_A,"Taurine, 2H4",3972473,Diatom
211215_Smp_Cy_B,"Taurine, 2H4",4338653,Diatom
211215_Smp_Cy_C,"Taurine, 2H4",4026406,Diatom
211215_Smp_Fc_A,"Taurine, 2H4",9212829,Diatom
211215_Smp_Fc_B,"Taurine, 2H4",10713855,Diatom
211215_Smp_Fc_C,"Taurine, 2H4",5059311,Diatom
211215_Smp_Np_A,"Taurine, 2H4",6447845,Diatom
211215_Smp_Np_C,"Taurine, 2H4",8565451,Diatom
211215_Smp_Np_F,"Taurine, 2H4",4389492,Diatom
211215_Smp_Pc55x_A,"Taurine, 2H4",1532895,Diatom
211215_Smp_Pc55x_B,"Taurine, 2H4",1880467,Diatom
211215_Smp_Pc55x_C,"Taurine, 2H4",2215778,Diatom
211215_Smp_Pt_C,"Taurine, 2H4",3495550,Diatom
211215_Smp_Pt_F,"Taurine, 2H4",6066658,Diatom
211215_Smp_To_A,"Taurine, 2H4",3943663,Diatom
211215_Smp_To_B,"Taurine, 2H4",3801152,Diatom
211215_Smp_To_C,"Taurine, 2H4",4484899,Diatom
211215_Smp_Tp_A,"Taurine, 2H4",7452898,Diatom
211215_Smp_Tp_E,"Taurine, 2H4",6547790,Diatom
211215_Smp_Tp_F,"Taurine, 2H4",7116652,Diatom
211215_Poo_TruePooDiatoms_Full1,"Thymine, 2H4",106238152,Diatom
211215_Poo_TruePooDiatoms_Full2,"Thymine, 2H4",118180112,Diatom
211215_Poo_TruePooDiatoms_Full3,"Thymine, 2H4",125576360,Diatom
211215_Poo_TruePooDiatoms_Half1,"Thymine, 2H4",55523292,Diatom
211215_Poo_TruePooDiatoms_Half2,"Thymine, 2H4",63902892,Diatom
211215_Poo_TruePooDiatoms_Half3,"Thymine, 2H4",70620112,Diatom
211215_Blk_MediaBlk_A,"Thymine, 2H4",99574192,Diatom
211215_Blk_MediaBlk_B,"Thymine, 2H4",112778680,Diatom
211215_Blk_MediaBlk_Fc,"Thymine, 2H4",82891352,Diatom
211215_Blk_MediaBlk_Pc55x,"Thymine, 2H4",124098096,Diatom
211215_Blk_MediaBlk_Z,"Thymine, 2H4",125432472,Diatom
211215_Smp_Cy_A,"Thymine, 2H4",110392336,Diatom
211215_Smp_Cy_B,"Thymine, 2H4",118870656,Diatom
211215_Smp_Cy_C,"Thymine, 2H4",116714472,Diatom
211215_Smp_Fc_A,"Thymine, 2H4",86718352,Diatom
211215_Smp_Fc_B,"Thymine, 2H4",128262608,Diatom
211215_Smp_Fc_C,"Thymine, 2H4",87575400,Diatom
211215_Smp_Np_A,"Thymine, 2H4",126139336,Diatom
211215_Smp_Np_C,"Thymine, 2H4",121759624,Diatom
211215_Smp_Np_F,"Thymine, 2H4",131754416,Diatom
211215_Smp_Pc55x_A,"Thymine, 2H4",118768632,Diatom
211215_Smp_Pc55x_B,"Thymine, 2H4",96579856,Diatom
211215_Smp_Pc55x_C,"Thymine, 2H4",117661256,Diatom
211215_Smp_Pt_C,"Thymine, 2H4",127656952,Diatom
211215_Smp_Pt_F,"Thymine, 2H4",135226016,Diatom
211215_Smp_To_A,"Thymine, 2H4",106727288,Diatom
211215_Smp_To_B,"Thymine, 2H4",103605000,Diatom
211215_Smp_To_C,"Thymine, 2H4",108516968,Diatom
211215_Smp_Tp_A,"Thymine, 2H4",125592720,Diatom
211215_Smp_Tp_E,"Thymine, 2H4",134835376,Diatom
211215_Smp_Tp_F,"Thymine, 2H4",128795032,Diatom
211215_Poo_TruePooDiatoms_Full1,"L-Cysteic acid, 2H3",7755485,Diatom
211215_Poo_TruePooDiatoms_Full2,"L-Cysteic acid, 2H3",5134553,Diatom
211215_Poo_TruePooDiatoms_Full3,"L-Cysteic acid, 2H3",5049003,Diatom
211215_Poo_TruePooDiatoms_Half1,"L-Cysteic acid, 2H3",3669302,Diatom
211215_Poo_TruePooDiatoms_Half2,"L-Cysteic acid, 2H3",3304498,Diatom
211215_Poo_TruePooDiatoms_Half3,"L-Cysteic acid, 2H3",3220379,Diatom
211215_Blk_MediaBlk_A,"L-Cysteic acid, 2H3",5490424,Diatom
211215_Blk_MediaBlk_B,"L-Cysteic acid, 2H3",4232970,Diatom
211215_Blk_MediaBlk_Fc,"L-Cysteic acid, 2H3",2805463,Diatom
211215_Blk_MediaBlk_Pc55x,"L-Cysteic acid, 2H3",5993967,Diatom
211215_Blk_MediaBlk_Z,"L-Cysteic acid, 2H3",0,Diatom
211215_Smp_Cy_A,"L-Cysteic acid, 2H3",6489705,Diatom
211215_Smp_Cy_B,"L-Cysteic acid, 2H3",5308040,Diatom
211215_Smp_Cy_C,"L-Cysteic acid, 2H3",7647173,Diatom
211215_Smp_Fc_A,"L-Cysteic acid, 2H3",6208087,Diatom
211215_Smp_Fc_B,"L-Cysteic acid, 2H3",7753457,Diatom
211215_Smp_Fc_C,"L-Cysteic acid, 2H3",3768095,Diatom
211215_Smp_Np_A,"L-Cysteic acid, 2H3",8843512,Diatom
211215_Smp_Np_C,"L-Cysteic acid, 2H3",9912866,Diatom
211215_Smp_Np_F,"L-Cysteic acid, 2H3",5354975,Diatom
211215_Smp_Pc55x_A,"L-Cysteic acid, 2H3",6110540,Diatom
211215_Smp_Pc55x_B,"L-Cysteic acid, 2H3",4866937,Diatom
211215_Smp_Pc55x_C,"L-Cysteic acid, 2H3",4358397,Diatom
211215_Smp_Pt_C,"L-Cysteic acid, 2H3",4167911,Diatom
211215_Smp_Pt_F,"L-Cysteic acid, 2H3",7139619,Diatom
211215_Smp_To_A,"L-Cysteic acid, 2H3",3598689,Diatom
211215_Smp_To_B,"L-Cysteic acid, 2H3",7519160,Diatom
211215_Smp_To_C,"L-Cysteic acid, 2H3",8404020,Diatom
211215_Smp_Tp_A,"L-Cysteic acid, 2H3",9559217,Diatom
211215_Smp_Tp_E,"L-Cysteic acid, 2H3",9138957,Diatom
211215_Smp_Tp_F,"L-Cysteic acid, 2H3",9338634,Diatom
211215_Poo_TruePooDiatoms_Full1,"3-Sulfolactate, 13C3",5511068,Diatom
211215_Poo_TruePooDiatoms_Full2,"3-Sulfolactate, 13C3",3225015,Diatom
211215_Poo_TruePooDiatoms_Full3,"3-Sulfolactate, 13C3",3504027,Diatom
211215_Poo_TruePooDiatoms_Half1,"3-Sulfolactate, 13C3",1750608,Diatom
211215_Poo_TruePooDiatoms_Half2,"3-Sulfolactate, 13C3",1244767,Diatom
211215_Poo_TruePooDiatoms_Half3,"3-Sulfolactate, 13C3",1163433,Diatom
211215_Blk_MediaBlk_A,"3-Sulfolactate, 13C3",1787474,Diatom
211215_Blk_MediaBlk_B,"3-Sulfolactate, 13C3",1755643,Diatom
211215_Blk_MediaBlk_Fc,"3-Sulfolactate, 13C3",1518367,Diatom
211215_Blk_MediaBlk_Pc55x,"3-Sulfolactate, 13C3",1474846,Diatom
211215_Blk_MediaBlk_Z,"3-Sulfolactate, 13C3",0,Diatom
211215_Smp_Cy_A,"3-Sulfolactate, 13C3",3689551,Diatom
211215_Smp_Cy_B,"3-Sulfolactate, 13C3",1921000,Diatom
211215_Smp_Cy_C,"3-Sulfolactate, 13C3",8197464,Diatom
211215_Smp_Fc_A,"3-Sulfolactate, 13C3",3623722,Diatom
211215_Smp_Fc_B,"3-Sulfolactate, 13C3",4300179,Diatom
211215_Smp_Fc_C,"3-Sulfolactate, 13C3",2033346,Diatom
211215_Smp_Np_A,"3-Sulfolactate, 13C3",4789923,Diatom
211215_Smp_Np_C,"3-Sulfolactate, 13C3",16174642,Diatom
211215_Smp_Np_F,"3-Sulfolactate, 13C3",1645094,Diatom
211215_Smp_Pc55x_A,"3-Sulfolactate, 13C3",1509958,Diatom
211215_Smp_Pc55x_B,"3-Sulfolactate, 13C3",1026061,Diatom
211215_Smp_Pc55x_C,"3-Sulfolactate, 13C3",854882,Diatom
211215_Smp_Pt_C,"3-Sulfolactate, 13C3",2123256,Diatom
211215_Smp_Pt_F,"3-Sulfolactate, 13C3",5143761,Diatom
211215_Smp_To_A,"3-Sulfolactate, 13C3",2883438,Diatom
211215_Smp_To_B,"3-Sulfolactate, 13C3",3693855,Diatom
211215_Smp_To_C,"3-Sulfolactate, 13C3",4066282,Diatom
211215_Smp_Tp_A,"3-Sulfolactate, 13C3",3437688,Diatom
211215_Smp_Tp_E,"3-Sulfolactate, 13C3",3106617,Diatom
211215_Smp_Tp_F,"3-Sulfolactate, 13C3",3787894,Diatom
211215_Poo_TruePooDiatoms_Full1,"GMP, 15N5",NA,Diatom
211215_Poo_TruePooDiatoms_Full2,"GMP, 15N5",NA,Diatom
211215_Poo_TruePooDiatoms_Full3,"GMP, 15N5",NA,Diatom
211215_Poo_TruePooDiatoms_Half1,"GMP, 15N5",NA,Diatom
211215_Poo_TruePooDiatoms_Half2,"GMP, 15N5",NA,Diatom
211215_Poo_TruePooDiatoms_Half3,"GMP, 15N5",NA,Diatom
211215_Blk_MediaBlk_A,"GMP, 15N5",NA,Diatom
211215_Blk_MediaBlk_B,"GMP, 15N5",NA,Diatom
211215_Blk_MediaBlk_Fc,"GMP, 15N5",4460951,Diatom
211215_Blk_MediaBlk_Pc55x,"GMP, 15N5",NA,Diatom
211215_Blk_MediaBlk_Z,"GMP, 15N5",NA,Diatom
211215_Smp_Cy_A,"GMP, 15N5",365019,Diatom
211215_Smp_Cy_B,"GMP, 15N5",NA,Diatom
211215_Smp_Cy_C,"GMP, 15N5",NA,Diatom
211215_Smp_Fc_A,"GMP, 15N5",5290651,Diatom
211215_Smp_Fc_B,"GMP, 15N5",6989498,Diatom
211215_Smp_Fc_C,"GMP, 15N5",5116020,Diatom
211215_Smp_Np_A,"GMP, 15N5",NA,Diatom
211215_Smp_Np_C,"GMP, 15N5",NA,Diatom
211215_Smp_Np_F,"GMP, 15N5",NA,Diatom
211215_Smp_Pc55x_A,"GMP, 15N5",NA,Diatom
211215_Smp_Pc55x_B,"GMP, 15N5",NA,Diatom
211215_Smp_Pc55x_C,"GMP, 15N5",NA,Diatom
211215_Smp_Pt_C,"GMP, 15N5",NA,Diatom
211215_Smp_Pt_F,"GMP, 15N5",NA,Diatom
211215_Smp_To_A,"GMP, 15N5",NA,Diatom
211215_Smp_To_B,"GMP, 15N5",NA,Diatom
211215_Smp_To_C,"GMP, 15N5",66952,Diatom
211215_Smp_Tp_A,"GMP, 15N5",64787,Diatom
211215_Smp_Tp_E,"GMP, 15N5",NA,Diatom
211215_Smp_Tp_F,"GMP, 15N5",68480,Diatom
211215_Poo_TruePooDiatoms_Full1,Inj_vol,2,Diatom
211215_Poo_TruePooDiatoms_Full2,Inj_vol,2,Diatom
211215_Poo_TruePooDiatoms_Full3,Inj_vol,2,Diatom
211215_Poo_TruePooDiatoms_Half1,Inj_vol,1,Diatom
211215_Poo_TruePooDiatoms_Half2,Inj_vol,1,Diatom
211215_Poo_TruePooDiatoms_Half3,Inj_vol,1,Diatom
211215_Blk_MediaBlk_A,Inj_vol,2,Diatom
211215_Blk_MediaBlk_B,Inj_vol,2,Diatom
211215_Blk_MediaBlk_Fc,Inj_vol,2,Diatom
211215_Blk_MediaBlk_Pc55x,Inj_vol,2,Diatom
211215_Blk_MediaBlk_Z,Inj_vol,2,Diatom
211215_Smp_Cy_A,Inj_vol,2,Diatom
211215_Smp_Cy_B,Inj_vol,2,Diatom
211215_Smp_Cy_C,Inj_vol,2,Diatom
211215_Smp_Fc_A,Inj_vol,2,Diatom
211215_Smp_Fc_B,Inj_vol,2,Diatom
211215_Smp_Fc_C,Inj_vol,2,Diatom
211215_Smp_Np_A,Inj_vol,2,Diatom
211215_Smp_Np_C,Inj_vol,2,Diatom
211215_Smp_Np_F,Inj_vol,2,Diatom
211215_Smp_Pc55x_A,Inj_vol,2,Diatom
211215_Smp_Pc55x_B,Inj_vol,2,Diatom
211215_Smp_Pc55x_C,Inj_vol,2,Diatom
211215_Smp_Pt_C,Inj_vol,2,Diatom
211215_Smp_Pt_F,Inj_vol,2,Diatom
211215_Smp_To_A,Inj_vol,2,Diatom
211215_Smp_To_B,Inj_vol,2,Diatom
211215_Smp_To_C,Inj_vol,2,Diatom
211215_Smp_Tp_A,Inj_vol,2,Diatom
211215_Smp_Tp_E,Inj_vol,2,Diatom
211215_Smp_Tp_F,Inj_vol,2,Diatom
211218_Poo_TruePooDinosGreens_Full1,"Arsenobetaine, 13C2",1220032640,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Arsenobetaine, 13C2",1260417408,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Arsenobetaine, 13C2",1258673280,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Arsenobetaine, 13C2",616858880,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Arsenobetaine, 13C2",653320576,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Arsenobetaine, 13C2",648833920,Dino_Green
211218_Blk_MediaBlk_21,"Arsenobetaine, 13C2",1297372160,Dino_Green
211218_Blk_MediaBlk_49,"Arsenobetaine, 13C2",1153992576,Dino_Green
211218_Blk_MediaBlk_71,"Arsenobetaine, 13C2",1116669568,Dino_Green
211218_Blk_MediaBlk_3430,"Arsenobetaine, 13C2",1120572288,Dino_Green
211218_Blk_MediaBlk_N,"Arsenobetaine, 13C2",1128280960,Dino_Green
211218_Blk_MediaBlk_O,"Arsenobetaine, 13C2",1074860800,Dino_Green
211218_Smp_449_A,"Arsenobetaine, 13C2",1184783232,Dino_Green
211218_Smp_449_B,"Arsenobetaine, 13C2",1235503104,Dino_Green
211218_Smp_449_C,"Arsenobetaine, 13C2",1168002944,Dino_Green
211218_Smp_1314_A,"Arsenobetaine, 13C2",1322746496,Dino_Green
211218_Smp_1314_B,"Arsenobetaine, 13C2",1166745856,Dino_Green
211218_Smp_1314_C,"Arsenobetaine, 13C2",1204704640,Dino_Green
211218_Smp_1545_A,"Arsenobetaine, 13C2",1126422400,Dino_Green
211218_Smp_1545_B,"Arsenobetaine, 13C2",1186346240,Dino_Green
211218_Smp_1545_C,"Arsenobetaine, 13C2",1121107456,Dino_Green
211218_Smp_1771_A,"Arsenobetaine, 13C2",1249605376,Dino_Green
211218_Smp_1771_B,"Arsenobetaine, 13C2",1201531520,Dino_Green
211218_Smp_1771_C,"Arsenobetaine, 13C2",1073336960,Dino_Green
211218_Smp_2021_A,"Arsenobetaine, 13C2",1042704128,Dino_Green
211218_Smp_2021_B,"Arsenobetaine, 13C2",1210068224,Dino_Green
211218_Smp_2021_C,"Arsenobetaine, 13C2",1233409792,Dino_Green
211218_Smp_3430_A,"Arsenobetaine, 13C2",1221724160,Dino_Green
211218_Smp_3430_B,"Arsenobetaine, 13C2",1125156480,Dino_Green
211218_Smp_3430_C,"Arsenobetaine, 13C2",1080655488,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Cytosine, 13C2, 15N3",187905824,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Cytosine, 13C2, 15N3",185140288,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Cytosine, 13C2, 15N3",179722048,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Cytosine, 13C2, 15N3",96831568,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Cytosine, 13C2, 15N3",93701192,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Cytosine, 13C2, 15N3",94950784,Dino_Green
211218_Blk_MediaBlk_21,"Cytosine, 13C2, 15N3",178025760,Dino_Green
211218_Blk_MediaBlk_49,"Cytosine, 13C2, 15N3",170061712,Dino_Green
211218_Blk_MediaBlk_71,"Cytosine, 13C2, 15N3",167184832,Dino_Green
211218_Blk_MediaBlk_3430,"Cytosine, 13C2, 15N3",169386128,Dino_Green
211218_Blk_MediaBlk_N,"Cytosine, 13C2, 15N3",178657664,Dino_Green
211218_Blk_MediaBlk_O,"Cytosine, 13C2, 15N3",169809808,Dino_Green
211218_Smp_449_A,"Cytosine, 13C2, 15N3",171724752,Dino_Green
211218_Smp_449_B,"Cytosine, 13C2, 15N3",177595856,Dino_Green
211218_Smp_449_C,"Cytosine, 13C2, 15N3",154007472,Dino_Green
211218_Smp_1314_A,"Cytosine, 13C2, 15N3",200654032,Dino_Green
211218_Smp_1314_B,"Cytosine, 13C2, 15N3",183029392,Dino_Green
211218_Smp_1314_C,"Cytosine, 13C2, 15N3",194243888,Dino_Green
211218_Smp_1545_A,"Cytosine, 13C2, 15N3",175163472,Dino_Green
211218_Smp_1545_B,"Cytosine, 13C2, 15N3",177234560,Dino_Green
211218_Smp_1545_C,"Cytosine, 13C2, 15N3",179029616,Dino_Green
211218_Smp_1771_A,"Cytosine, 13C2, 15N3",183724624,Dino_Green
211218_Smp_1771_B,"Cytosine, 13C2, 15N3",179210768,Dino_Green
211218_Smp_1771_C,"Cytosine, 13C2, 15N3",156230384,Dino_Green
211218_Smp_2021_A,"Cytosine, 13C2, 15N3",134853056,Dino_Green
211218_Smp_2021_B,"Cytosine, 13C2, 15N3",148447856,Dino_Green
211218_Smp_2021_C,"Cytosine, 13C2, 15N3",173682352,Dino_Green
211218_Smp_3430_A,"Cytosine, 13C2, 15N3",190846384,Dino_Green
211218_Smp_3430_B,"Cytosine, 13C2, 15N3",169974304,Dino_Green
211218_Smp_3430_C,"Cytosine, 13C2, 15N3",166009376,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"DL-Alanine, 2H3",28773088,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"DL-Alanine, 2H3",28915708,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"DL-Alanine, 2H3",31257298,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"DL-Alanine, 2H3",15016784,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"DL-Alanine, 2H3",16865720,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"DL-Alanine, 2H3",18318884,Dino_Green
211218_Blk_MediaBlk_21,"DL-Alanine, 2H3",15773519,Dino_Green
211218_Blk_MediaBlk_49,"DL-Alanine, 2H3",20469506,Dino_Green
211218_Blk_MediaBlk_71,"DL-Alanine, 2H3",16364381,Dino_Green
211218_Blk_MediaBlk_3430,"DL-Alanine, 2H3",20910950,Dino_Green
211218_Blk_MediaBlk_N,"DL-Alanine, 2H3",14269035,Dino_Green
211218_Blk_MediaBlk_O,"DL-Alanine, 2H3",27832630,Dino_Green
211218_Smp_449_A,"DL-Alanine, 2H3",23443510,Dino_Green
211218_Smp_449_B,"DL-Alanine, 2H3",14299791,Dino_Green
211218_Smp_449_C,"DL-Alanine, 2H3",22207454,Dino_Green
211218_Smp_1314_A,"DL-Alanine, 2H3",13308834,Dino_Green
211218_Smp_1314_B,"DL-Alanine, 2H3",14687162,Dino_Green
211218_Smp_1314_C,"DL-Alanine, 2H3",18372704,Dino_Green
211218_Smp_1545_A,"DL-Alanine, 2H3",19275456,Dino_Green
211218_Smp_1545_B,"DL-Alanine, 2H3",20851000,Dino_Green
211218_Smp_1545_C,"DL-Alanine, 2H3",17595804,Dino_Green
211218_Smp_1771_A,"DL-Alanine, 2H3",15419775,Dino_Green
211218_Smp_1771_B,"DL-Alanine, 2H3",16283284,Dino_Green
211218_Smp_1771_C,"DL-Alanine, 2H3",19192156,Dino_Green
211218_Smp_2021_A,"DL-Alanine, 2H3",4474691,Dino_Green
211218_Smp_2021_B,"DL-Alanine, 2H3",1079025,Dino_Green
211218_Smp_2021_C,"DL-Alanine, 2H3",14522003,Dino_Green
211218_Smp_3430_A,"DL-Alanine, 2H3",15659010,Dino_Green
211218_Smp_3430_B,"DL-Alanine, 2H3",19524830,Dino_Green
211218_Smp_3430_C,"DL-Alanine, 2H3",15144121,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"DL-Histidine, 15N",68372168,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"DL-Histidine, 15N",68921128,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"DL-Histidine, 15N",80514336,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"DL-Histidine, 15N",34958748,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"DL-Histidine, 15N",37392224,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"DL-Histidine, 15N",47795172,Dino_Green
211218_Blk_MediaBlk_21,"DL-Histidine, 15N",26909822,Dino_Green
211218_Blk_MediaBlk_49,"DL-Histidine, 15N",38439412,Dino_Green
211218_Blk_MediaBlk_71,"DL-Histidine, 15N",32458146,Dino_Green
211218_Blk_MediaBlk_3430,"DL-Histidine, 15N",50288736,Dino_Green
211218_Blk_MediaBlk_N,"DL-Histidine, 15N",26215786,Dino_Green
211218_Blk_MediaBlk_O,"DL-Histidine, 15N",59735920,Dino_Green
211218_Smp_449_A,"DL-Histidine, 15N",46940820,Dino_Green
211218_Smp_449_B,"DL-Histidine, 15N",28378046,Dino_Green
211218_Smp_449_C,"DL-Histidine, 15N",40343356,Dino_Green
211218_Smp_1314_A,"DL-Histidine, 15N",28052326,Dino_Green
211218_Smp_1314_B,"DL-Histidine, 15N",30099082,Dino_Green
211218_Smp_1314_C,"DL-Histidine, 15N",57298836,Dino_Green
211218_Smp_1545_A,"DL-Histidine, 15N",59535952,Dino_Green
211218_Smp_1545_B,"DL-Histidine, 15N",55769588,Dino_Green
211218_Smp_1545_C,"DL-Histidine, 15N",59792268,Dino_Green
211218_Smp_1771_A,"DL-Histidine, 15N",29710060,Dino_Green
211218_Smp_1771_B,"DL-Histidine, 15N",34342480,Dino_Green
211218_Smp_1771_C,"DL-Histidine, 15N",37404828,Dino_Green
211218_Smp_2021_A,"DL-Histidine, 15N",26926618,Dino_Green
211218_Smp_2021_B,"DL-Histidine, 15N",18808408,Dino_Green
211218_Smp_2021_C,"DL-Histidine, 15N",47051528,Dino_Green
211218_Smp_3430_A,"DL-Histidine, 15N",45106240,Dino_Green
211218_Smp_3430_B,"DL-Histidine, 15N",44392620,Dino_Green
211218_Smp_3430_C,"DL-Histidine, 15N",37013100,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"DL-Proline, 2H7",49057448,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"DL-Proline, 2H7",47124444,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"DL-Proline, 2H7",46395164,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"DL-Proline, 2H7",22807496,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"DL-Proline, 2H7",22078348,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"DL-Proline, 2H7",22916966,Dino_Green
211218_Blk_MediaBlk_21,"DL-Proline, 2H7",34107168,Dino_Green
211218_Blk_MediaBlk_49,"DL-Proline, 2H7",36630584,Dino_Green
211218_Blk_MediaBlk_71,"DL-Proline, 2H7",34869996,Dino_Green
211218_Blk_MediaBlk_3430,"DL-Proline, 2H7",40829436,Dino_Green
211218_Blk_MediaBlk_N,"DL-Proline, 2H7",34364368,Dino_Green
211218_Blk_MediaBlk_O,"DL-Proline, 2H7",44391228,Dino_Green
211218_Smp_449_A,"DL-Proline, 2H7",38291260,Dino_Green
211218_Smp_449_B,"DL-Proline, 2H7",31696692,Dino_Green
211218_Smp_449_C,"DL-Proline, 2H7",38584172,Dino_Green
211218_Smp_1314_A,"DL-Proline, 2H7",36610600,Dino_Green
211218_Smp_1314_B,"DL-Proline, 2H7",36709356,Dino_Green
211218_Smp_1314_C,"DL-Proline, 2H7",42514848,Dino_Green
211218_Smp_1545_A,"DL-Proline, 2H7",42123844,Dino_Green
211218_Smp_1545_B,"DL-Proline, 2H7",43787308,Dino_Green
211218_Smp_1545_C,"DL-Proline, 2H7",42838900,Dino_Green
211218_Smp_1771_A,"DL-Proline, 2H7",34531656,Dino_Green
211218_Smp_1771_B,"DL-Proline, 2H7",35485104,Dino_Green
211218_Smp_1771_C,"DL-Proline, 2H7",36300308,Dino_Green
211218_Smp_2021_A,"DL-Proline, 2H7",36879784,Dino_Green
211218_Smp_2021_B,"DL-Proline, 2H7",31739310,Dino_Green
211218_Smp_2021_C,"DL-Proline, 2H7",40646020,Dino_Green
211218_Smp_3430_A,"DL-Proline, 2H7",40245368,Dino_Green
211218_Smp_3430_B,"DL-Proline, 2H7",41632260,Dino_Green
211218_Smp_3430_C,"DL-Proline, 2H7",39656436,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Glycine betaine, 13C5, 15N",797027840,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Glycine betaine, 13C5, 15N",789450560,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Glycine betaine, 13C5, 15N",825708288,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Glycine betaine, 13C5, 15N",406517408,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Glycine betaine, 13C5, 15N",413012288,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Glycine betaine, 13C5, 15N",413543328,Dino_Green
211218_Blk_MediaBlk_21,"Glycine betaine, 13C5, 15N",789113344,Dino_Green
211218_Blk_MediaBlk_49,"Glycine betaine, 13C5, 15N",704877440,Dino_Green
211218_Blk_MediaBlk_71,"Glycine betaine, 13C5, 15N",691956672,Dino_Green
211218_Blk_MediaBlk_3430,"Glycine betaine, 13C5, 15N",688384576,Dino_Green
211218_Blk_MediaBlk_N,"Glycine betaine, 13C5, 15N",688930944,Dino_Green
211218_Blk_MediaBlk_O,"Glycine betaine, 13C5, 15N",668084672,Dino_Green
211218_Smp_449_A,"Glycine betaine, 13C5, 15N",736755392,Dino_Green
211218_Smp_449_B,"Glycine betaine, 13C5, 15N",771995072,Dino_Green
211218_Smp_449_C,"Glycine betaine, 13C5, 15N",724860544,Dino_Green
